,text,favorited,favoriteCount,replyToSN,created1,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
585,<U+8857><U+4E2D><U+306E><U+4EBA><U+6C17><U+5E97><U+304B><U+3089><U+304A><U+5C4A><U+3051>!eats-pyv9ev <U+306E><U+30B3><U+30FC><U+30C9><U+3092><U+4F7F><U+3046><U+3068><U+3001>#Uber  Eats <U+306E><U+521D><U+56DE><U+6CE8><U+6587><U+304C>  2<U+56DE><U+3082>!750<U+5186><U+5272><U+5F15><U+306B><U+306A><U+308A><U+307E><U+3059><U+3002>,FALSE,0,NA,3/16/2020 0:33,3/16/2020,FALSE,NA,1.23935E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Ej5T2,0,FALSE,FALSE,NA,NA
586,RT @w3tlik3wat3rTTv: #uber driver not fucking with the #CoronaVirus #coronapocolypse #COVID<U+30FC>19 #sosad https://t.co/oSpCkb0UDk,FALSE,0,NA,3/16/2020 0:22,3/16/2020,FALSE,NA,1.23935E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MsAngel80,2,TRUE,FALSE,NA,NA
587,My BF’s father (50s) has diabetes &amp; drives @uber. 2 deaths in nyc this week were a man &amp; a woman in their 50s with… https://t.co/ifU7UAAUiM,FALSE,1,NA,3/16/2020 0:22,3/16/2020,TRUE,NA,1.23935E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",OpiningChickpea,0,FALSE,FALSE,NA,NA
588,"How the transport modes have evolved in India from Autos to Ola/Uber to Bike taxis and bike rentals
#ola #Uber… https://t.co/NT7c7bpG0a",FALSE,0,NA,3/16/2020 0:21,3/16/2020,TRUE,NA,1.23935E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bemoneyaware,0,FALSE,FALSE,NA,NA
589,#uber driver not fucking with the #CoronaVirus #coronapocolypse #COVID<U+30FC>19 #sosad https://t.co/oSpCkb0UDk,FALSE,18,NA,3/16/2020 0:21,3/16/2020,FALSE,NA,1.23935E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",w3tlik3wat3rTTv,2,FALSE,FALSE,NA,NA
590,"In a follow-up to my previous tweet about my #Uber driver.....I GOT 5 STARS!!!!! 

Never....and I mean NEVER.... un… https://t.co/BEJZvnwA57",FALSE,19,NA,3/16/2020 0:17,3/16/2020,TRUE,NA,1.23935E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",niallsheehy,0,FALSE,FALSE,NA,NA
591,How #Uber will compensate drivers affected by COVID-19 - Axios https://t.co/Ww0jSvF95x #lyft #freeride #freerides https://t.co/PHdmMFuGj0,FALSE,0,NA,3/16/2020 0:17,3/16/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",Free_Ride_Codes,0,FALSE,FALSE,NA,NA
592,"RT @MrUberMty: <U+0001F6A8><U+0001F6A8> NUEVA CUENTA <U+0001F6A8><U+0001F6A8>

<U+0001F525><U+0001F525> ¿RECUERDAS ESTA FOTO? <U+0001F525><U+0001F525>

DALE RT <U+0001F503> SI LA QUIERES EN TU DM SIN CENSURA

¿TE GUSTARIA JUGAR A LAS ESPA…",FALSE,0,NA,3/16/2020 0:11,3/16/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",alex_rochita,74,TRUE,FALSE,NA,NA
593,DAILY SELECTION #QuejasVTC N°897 #Injusticie #Abuse #Customers #Complaints #Uber #Cabify #Ilegal #Fraud #Scam… https://t.co/iLN3BV4L8H,FALSE,0,NA,3/16/2020 0:10,3/16/2020,TRUE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",defensadeltaxi,0,FALSE,FALSE,NA,NA
594,SELECCIÓN DIARIA de #QuejasVTC N°897 #Injusticia #Abuso sobre Usuari@s de #Uber y #Cabify #Ilegal #Fraude #Engaño… https://t.co/IsIonDB1Av,FALSE,4,NA,3/16/2020 0:10,3/16/2020,TRUE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",defensadeltaxi,3,FALSE,FALSE,NA,NA
595,"RT @defensadeltaxi: 897 @sanidadgob @fiscal_es @DefensorPuebloE @facua @consumorg @CECUmadrid @ADICAE @consumidores

SIN VERACIDAD de ubica…",FALSE,0,NA,3/16/2020 0:10,3/16/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DIngnorancia,22,TRUE,FALSE,NA,NA
596,"897 @sanidadgob @fiscal_es @DefensorPuebloE @facua @consumorg @CECUmadrid @ADICAE @consumidores

SIN VERACIDAD de u… https://t.co/crtPBq4XHa",FALSE,20,NA,3/16/2020 0:08,3/16/2020,TRUE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",defensadeltaxi,22,FALSE,FALSE,NA,NA
597,"<U+27A1><U+FE0E><U+7D39><U+4ECB><U+30B3><U+30FC><U+30C9><U+5165><U+529B><U+3067><U+300E>60,000<U+5186><U+300F><U+30AD><U+30E3><U+30C3><U+30B7><U+30E5><U+30D0><U+30C3><U+30AF><U+3057><U+307E><U+3059>!

<U+6761><U+4EF6><U+304C><U+3054><U+3056><U+3044><U+307E><U+3059><U+306E><U+3067><U+3001><U+5FC5><U+305A>DM<U+3092><U+9802><U+304D><U+307E><U+3059><U+3088><U+3046><U+304A><U+9858><U+3044><U+3057><U+307E><U+3059><U+2605>

<U+62DB><U+5F85><U+30B3><U+30FC><U+30C9><U+25B6><U+FE0E>WKPEYK8MUE

#uber  #ubereats #<U+7D39><U+4ECB><U+30B3><U+30FC><U+30C9>

https://t.co/wOs9hNCCeX",FALSE,0,NA,3/16/2020 0:07,3/16/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",UberBurning,0,FALSE,FALSE,NA,NA
598,RT @SFnatives: @SFist #Uber hasn’t addressed how they are going to take care of all of the drivers income loss who whether sick or NOT  wil…,FALSE,0,NA,3/16/2020 0:07,3/16/2020,FALSE,NA,1.23934E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",radiojoee,1,TRUE,FALSE,NA,NA
599,"<U+5168><U+56FD><U+7248><U+6700><U+65B0><U+7248> <U+30D7><U+30ED><U+30E2><U+30FC><U+30B7><U+30E7><U+30F3><U+30B3><U+30FC><U+30C9> <U+30AF><U+30FC><U+30DD><U+30F3>
Uber Taxi(<U+30A6><U+30FC><U+30D0><U+30FC><U+30BF><U+30AF><U+30B7><U+30FC>)<U+7D39><U+4ECB><U+30AF><U+30FC><U+30DD><U+30F3>
<U+6700><U+5927>3000<U+5186><U+5206><U+306E><U+7121><U+6599><U+4E57><U+8ECA> <U+7D39><U+4ECB><U+30B3><U+30FC><U+30C9><U+3010>5f120x<U+3011> 
<U+30D7><U+30ED><U+30E2><U+30FC><U+30B7><U+30E7><U+30F3><U+30B3><U+30FC><U+30C9><U+6B04><U+306B><U+5165><U+529B><U+306E><U+4E0A><U+3001><U+3054><U+5229><U+7528><U+304F><U+3060><U+3055><U+3044><U+3002>
#ubertaxi #<U+30A6><U+30FC><U+30D0><U+30FC><U+30BF><U+30AF><U+30B7><U+30FC> #uber",FALSE,0,NA,3/16/2020 0:07,3/16/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",UberTaxiUber1,0,FALSE,FALSE,NA,NA
600,@SFist #Uber hasn’t addressed how they are going to take care of all of the drivers income loss who whether sick or… https://t.co/cIPdNEcPJ9,FALSE,1,SFist,3/16/2020 0:04,3/16/2020,TRUE,1.23931E+18,1.23934E+18,14093707,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SFnatives,1,FALSE,FALSE,NA,NA
601,USE E COMPARTILHE O CODIGO UBERVALEDESCONTO PARA GANHAR CREDITOS NO SEU APP DO UBER #economize #dinheiro #gratuito… https://t.co/KCO8TznP5Y,FALSE,0,NA,3/16/2020 0:00,3/16/2020,TRUE,NA,1.23934E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",castilho_diego_,0,FALSE,FALSE,NA,NA
602,"Plz share! How Uber will compensate drivers if diagnosed with or exposed to #COVID19.
#Uber #UberDrivers… https://t.co/iA1YODYZQ1",FALSE,0,NA,3/15/2020 23:55,3/15/2020,TRUE,NA,1.23934E+18,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",iiHeartPolitics,0,FALSE,FALSE,NA,NA
603,RT @stupidpig12uk: Any #dommes have use for a #uber #slave this morning?<U+0001F64F><U+0001F437><U+0001F64B><U+0001F3FD><U+200D><U+2642><U+FE0F>,FALSE,0,NA,3/15/2020 23:51,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stupidpig12uk,1,TRUE,FALSE,NA,NA
604,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/15/2020 23:50,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://positivelybrainwashed.com"" rel=""nofollow"">Retweet Aaron Tupaz3</a>",FreemanLan567,6,TRUE,FALSE,NA,NA
605,"RT @Xavier_Delpech: À lire dans @dalloz actualité [en libre accès] l’interview de l’avocat Florent Masson 
Chauffeur #Uber : « L’arrêt de l…",FALSE,0,NA,3/15/2020 23:50,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HugoPayerne,10,TRUE,FALSE,NA,NA
606,"RT @defensadeltaxi: 896 @sanidadgob @fiscal_es @DefensorPuebloE @facua @consumorg @CECUmadrid @ADICAE @consumidores

DESPIDIEN conductores…",FALSE,0,NA,3/15/2020 23:48,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ponceliko,27,TRUE,FALSE,NA,NA
607,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/15/2020 23:48,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://fashion.com"" rel=""nofollow"">Retweet Aaron</a>",Astrology_4_You,6,TRUE,FALSE,NA,NA
608,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/15/2020 23:47,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://fashion.com"" rel=""nofollow"">Motivation Bot 2016</a>",TweetBuddy2017,6,TRUE,FALSE,NA,NA
609,"À lire dans @dalloz actualité [en libre accès] l’interview de l’avocat Florent Masson 
Chauffeur #Uber : « L’arrêt… https://t.co/BdkBlgTmg8",FALSE,30,NA,3/15/2020 23:46,3/15/2020,TRUE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Xavier_Delpech,10,FALSE,FALSE,NA,NA
610,"@jimcramer Which Major companies may go bankrupt in the next year due to the Coronavirus?
#Tesla #Boeing #Uber… https://t.co/vP5zHlZxtC",FALSE,2,jimcramer,3/15/2020 23:46,3/15/2020,TRUE,1.23923E+18,1.23934E+18,14216123,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",slav_debronick,1,FALSE,FALSE,NA,NA
611,RT @spinman08: Good points are brought up in this editorial on escooters.  https://t.co/n6PbAooLXP                     #scooters #limescoot…,FALSE,0,NA,3/15/2020 23:46,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",etguenni,1,TRUE,FALSE,NA,NA
612,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/15/2020 23:41,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://positivelybrainwashed.com/"" rel=""nofollow"">Positively Brainwashed bot</a>",PosBrainwashed,6,TRUE,FALSE,NA,NA
613,RT @aarontupaz: Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl…,FALSE,0,NA,3/15/2020 23:40,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://fashion.com"" rel=""nofollow"">Retweet Aaron Tupaz2</a>",MichelleAnder66,6,TRUE,FALSE,NA,NA
614,"RT @MrUberMty: <U+0001F6A8><U+0001F6A8> NUEVA CUENTA <U+0001F6A8><U+0001F6A8>

<U+0001F525><U+0001F525> ¿RECUERDAS ESTA FOTO? <U+0001F525><U+0001F525>

DALE RT <U+0001F503> SI LA QUIERES EN TU DM SIN CENSURA

¿TE GUSTARIA JUGAR A LAS ESPA…",FALSE,0,NA,3/15/2020 23:39,3/15/2020,FALSE,NA,1.23934E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GaberJoan,74,TRUE,FALSE,NA,NA
615,@alexsalvinews @OANN Hey #Mikedewine screw you #ohio #governor .... this is bullshit ppl working in bars/restaurant… https://t.co/5AEHciTV8m,FALSE,1,alexsalvinews,3/15/2020 23:34,3/15/2020,TRUE,1.23929E+18,1.23933E+18,9.32012E+17,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",johnnysmud,0,FALSE,FALSE,NA,NA
616,<U+304A><U+5F97><U+306B><U+7F8E><U+5473><U+3057><U+3044><U+304A><U+98DF><U+4E8B>!eats-pyv9ev <U+306E><U+30B3><U+30FC><U+30C9><U+3092><U+4F7F><U+3046><U+3068><U+3001>#Uber  Eats <U+306E><U+521D><U+56DE><U+6CE8><U+6587><U+304C> 2<U+56DE><U+3082>!750<U+5186><U+5272><U+5F15><U+306B><U+306A><U+308A><U+307E><U+3059><U+3002>,FALSE,0,NA,3/15/2020 23:33,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Ej5T2,0,FALSE,FALSE,NA,NA
617,Time to put the doggos to work #dogsoftwitter #uber https://t.co/g2diGfLzqC,FALSE,0,NA,3/15/2020 23:31,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SoCalPetSitting,0,FALSE,FALSE,NA,NA
618,"Toronto! Lyft is launching!! Sign up using ""LaunchToronto"" for free rides!! https://t.co/3IkNyj8urX #lyft #Toronto #uber #promo",FALSE,0,NA,3/15/2020 23:30,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",CanadaDealsCo,0,FALSE,FALSE,NA,NA
619,"#Uber Eats <U+7D39><U+4ECB><U+30B3><U+30FC><U+30C9>
<U+30B3><U+30FC><U+30C9><U+5165><U+308C><U+308B><U+3060><U+3051><U+3067><U+FFE5>1,000 <U+5272><U+5F15><U+306B><U+306A><U+308A><U+307E><U+3059>!
<U+305B><U+3063><U+304B><U+304F><U+306A><U+3089><U+30BF><U+30C0><U+98EF><U+3057><U+3061><U+3083><U+3044><U+307E><U+3057><U+3087><U+3046><U+3002>

<U+2193><U+2193><U+2193>
eats-e8mx9 
<U+2191><U+2191><U+2191>

<U+30A2><U+30D7><U+30EA>DL
https://t.co/mcUNNzLYXQ",FALSE,0,NA,3/15/2020 23:28,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",nimiqbot,0,FALSE,FALSE,NA,NA
620,This is the miserable situation you @dkhos  &amp; your cabal of criminal miscreants have inflicted with the #gigeconomy… https://t.co/UoNL0Araq8,FALSE,0,NA,3/15/2020 23:27,3/15/2020,TRUE,NA,1.23933E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",djt1940,0,FALSE,FALSE,NA,NA
621,"@LorenaSGonzalez @davecraige @KevinKileyCA I'm a conservative retired banker, analyzed 1000s of biz models, includi… https://t.co/oqsByO8fDL",FALSE,1,LorenaSGonzalez,3/15/2020 23:23,3/15/2020,TRUE,1.2393E+18,1.23933E+18,102179167,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SebastinPatron3,0,FALSE,FALSE,NA,NA
622,"La gente sigue tomando #Uber, #Didi, #Beat, #Cabify, #Taxis. Los buses siguen funcionando como si nada. Llegan y sa… https://t.co/2pmK9RQRSr",FALSE,0,NA,3/15/2020 23:22,3/15/2020,TRUE,NA,1.23933E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",GlzMaximo,0,FALSE,FALSE,NA,NA
623,Marija ako vidis ovo skupi me nemam za poziv ja i srecko smo isprid #uber #bmw,FALSE,0,NA,3/15/2020 23:21,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yole83628622,0,FALSE,FALSE,NA,NA
624,Get your first #Uber ride #FREE (up to $20) with invite code 'aaront3765ue'. Enjoy! <U+0001F60A>  Download the App <U+25BA> https://t.co/x2Sl4E0EGP,FALSE,0,NA,3/15/2020 23:21,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""http://positivelybrainwashed.com"" rel=""nofollow"">Aaron Tupaz</a>",aarontupaz,6,FALSE,FALSE,NA,NA
625,<U+0001F370><U+0001F366><U+0001F32F><U+0001F354><U+0001F35F><U+0001F355><U+0001F364><U+0001F357> Get $7.00 Off Your First Uber Eats Order! Copy And Paste My Uber Eats Code: eats-cecea29yui  #UberEats… https://t.co/gTNXYQgJaW,FALSE,0,NA,3/15/2020 23:18,3/15/2020,TRUE,NA,1.23933E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",amourmoicecilia,0,FALSE,FALSE,NA,NA
626,"<U+0001F695><U+30BF><U+30AF><U+30B7><U+30FC><U+914D><U+8ECA><U+30A2><U+30D7><U+30EA><U+30AF><U+30FC><U+30DD><U+30F3><U+0001F695>

<U+25B6><U+FE0F>Uber Taxi: zb8a4r
<U+25B6><U+FE0F>Japan Taxi: 300671
<U+25B6><U+FE0F>MOV: mf-3e73hs

<U+203B><U+521D><U+56DE><U+5229><U+7528><U+6642><U+306B><U+3054><U+5229><U+7528><U+3044><U+305F><U+3060><U+3051><U+308B><U+30AF><U+30FC><U+30DD><U+30F3><U+3067><U+3059><U+3002>
#japantaxi #mov #uber",FALSE,0,NA,3/15/2020 23:13,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""https://botbird.net"" rel=""nofollow"">Botbird tweets</a>",couponlife3,0,FALSE,FALSE,NA,NA
627,"Using #carsharing, #bikes, #escooters, #Uber, public transport or other #mobility services in Europe and would like… https://t.co/v7WsBI5k85",FALSE,3,NA,3/15/2020 23:11,3/15/2020,TRUE,NA,1.23933E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",WolfgangBremer,2,FALSE,FALSE,NA,NA
628,"<U+2605>Uber Eats (<U+30A6><U+30FC><U+30D0><U+30FC><U+30A4><U+30FC><U+30C4>)<U+53CB><U+9054><U+7D39><U+4ECB><U+7121><U+6599><U+30AF><U+30FC><U+30DD><U+30F3>(<U+30D7><U+30ED><U+30E2><U+30FC><U+30B7><U+30E7><U+30F3><U+30B3><U+30FC><U+30C9>)<U+2605>
<U+4E0B><U+306E><U+30AF><U+30FC><U+30DD><U+30F3><U+5165><U+529B><U+3067><U+521D><U+56DE><U+9650><U+5B9A>1000<U+5186><U+5272><U+5F15><U+203C>
<U+30AF><U+30FC><U+30DD><U+30F3><U+30B3><U+30FC><U+30C9><U+3010>eats-74ovfw<U+3011>
 ##Uber eats",FALSE,0,NA,3/15/2020 23:07,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",UnerEats,0,FALSE,FALSE,NA,NA
629,"<U+671F><U+9593><U+9650><U+5B9A> <U+30A6><U+30FC><U+30D0><U+30FC><U+30A4><U+30FC><U+30C4> <U+521D><U+3081><U+3066><U+767B><U+9332><U+306E><U+969B><U+6CE8><U+6587><U+753B><U+9762><U+3067><U+30B3><U+30FC><U+30C9><U+5165><U+529B><U+3059><U+308B><U+3068><U+6700><U+5927><U+3067>2500<U+5186><U+7121><U+6599><U+3067><U+3059>
<U+6CE8><U+6587><U+753B><U+9762><U+306B><U+3066><U+30D7><U+30ED><U+30E2><U+30FC><U+30B7><U+30E7><U+30F3><U+30B3><U+30FC><U+30C9><U+3092><U+5165><U+529B><U+3059><U+308B><U+3060><U+3051> <U+3010>eats-cegbgb<U+3011> 
#<U+30A6><U+30FC><U+30D0><U+30FC><U+30A4><U+30FC><U+30C4>
#UberEats
#Uber",FALSE,0,NA,3/15/2020 23:07,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",Ubereat15595407,0,FALSE,FALSE,NA,NA
630,<U+300C><U+30BF><U+30C0><U+98EF><U+300D>UberEats<U+306E><U+7279><U+5225><U+306A><U+30D7><U+30ED><U+30E2><U+30B3><U+30FC><U+30C9><U+3067><U+3059><U+3002> <U+4F7F><U+308F><U+306A><U+3044><U+3068><U+640D>!!!  <U+3053><U+306E><U+30B3><U+30FC><U+30C9><U+3092><U+4F7F><U+3046><U+3068>Uber EATS<U+306E><U+521D><U+56DE><U+6CE8><U+6587><U+304C>1500<U+5186><U+5272><U+5F15><U+304D><U+306B><U+306A><U+308A><U+307E><U+3059><U+3002><U+7121><U+6599><U+5206><U+3092><U+30B2><U+30C3><U+30C8>!  eats-pmsf4j… https://t.co/LsnFlnrLxT,FALSE,0,NA,3/15/2020 23:00,3/15/2020,TRUE,NA,1.23933E+18,NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>",UberEat57841984,0,FALSE,FALSE,NA,NA
631,QUER TER CREDITOS NO UBER? USE O CODIGO UBERVALEDESCONTO E DIVULGUE PARA SEUS AMIGOS! #economize #dinheiro… https://t.co/JmQKGRUOP6,FALSE,0,NA,3/15/2020 23:00,3/15/2020,TRUE,NA,1.23933E+18,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",castilho_diego_,0,FALSE,FALSE,NA,NA
632,"If grocery stores closed for a few days to restock, then reopened only to delivery service where they deliver to dr… https://t.co/S0hfZivktV",FALSE,0,NA,3/15/2020 23:00,3/15/2020,TRUE,NA,1.23933E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Adele_Jones1,0,FALSE,FALSE,NA,NA
633,"RT @AHITHFF: uber driver in San Francisco today 
#coronavirus #uber https://t.co/EXSWWLEp16",FALSE,0,NA,3/15/2020 22:58,3/15/2020,FALSE,NA,1.23933E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Wallflowern_n,5,TRUE,FALSE,NA,NA
634,Relief Fund for Rideshare Drivers SF-Bay- COVID-19 https://t.co/4TsVPCdvdI #lyft #uber #COVID<U+30FC>19 #BayArea,FALSE,1,NA,3/15/2020 22:54,3/15/2020,FALSE,NA,1.23932E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Giabraham,0,FALSE,FALSE,NA,NA
635,What abt the ppl in large cities that have no choice but to be around large crowds of ppl? No parties but public tr… https://t.co/DnoABagn42,FALSE,0,NA,3/15/2020 22:53,3/15/2020,TRUE,NA,1.23932E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",_Lawnmeadow,0,FALSE,FALSE,NA,NA
636,"3/15 <U+6700><U+9AD8><U+306E><U+65E5>
14<U+4EF6><U+9811><U+5F35><U+308A><U+307E><U+3057><U+305F>

#uber #<U+30D0><U+30A4><U+30AF> #<U+6771><U+4EAC> https://t.co/Iae8aah0PG",FALSE,0,NA,3/15/2020 22:52,3/15/2020,FALSE,NA,1.23932E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",uberyattemasu,0,FALSE,FALSE,NA,NA
637,"RT @AmritSewgobind: Goede kamervragen @dijkvangijs en @JudithTielenVVD over #Uber. Maar de problemen (#uitbuiting, #schijnzelfstandigheid)…",FALSE,0,NA,3/15/2020 22:51,3/15/2020,FALSE,NA,1.23932E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",djeepvh,7,TRUE,FALSE,NA,NA
638,"RT @defensadeltaxi: 896 @sanidadgob @fiscal_es @DefensorPuebloE @facua @consumorg @CECUmadrid @ADICAE @consumidores

DESPIDIEN conductores…",FALSE,0,NA,3/15/2020 22:48,3/15/2020,FALSE,NA,1.23932E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",taxirojo100,27,TRUE,FALSE,NA,NA
639,"#Uber
#promo
#promocode 

85v3x",FALSE,0,NA,3/15/2020 22:47,3/15/2020,FALSE,NA,1.23932E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YouGKnee,0,FALSE,FALSE,NA,NA
640,"Unfortunate that #Arlington, VA, is forcing #Uber Jump to discontinue  e-bike service in #ArlingtonCounty. @ArlingtonVA",FALSE,1,NA,3/15/2020 22:45,3/15/2020,FALSE,NA,1.23932E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",joelgriffith,0,FALSE,FALSE,NA,NA
641,"Uber alternatives in London: From Bolt to Wheely, the next-generation of UK taxi apps to know | #Cab4Now #News… https://t.co/DLvTbr4vTu",FALSE,0,NA,3/15/2020 22:43,3/15/2020,TRUE,NA,1.23932E+18,NA,"<a href=""http://cab4now.com"" rel=""nofollow"">Cab4Now News</a>",Cab4Now,0,FALSE,FALSE,NA,NA
